COUNTRY,YEAR,PTYPE,GENDEATHMAG,ETHMAGFATAL,ETHMAGFIGHT,REVMAGFATAL,REVMAGFIGHT
Guinea-Bissau,1957,0,0,0,0,0,0
Guinea-Bissau,1958,0,0,0,0,0,0
Guinea-Bissau,1959,0,0,0,0,0,0
Guinea-Bissau,1960,0,0,0,0,0,0
Guinea-Bissau,1961,0,0,0,0,0,0
Guinea-Bissau,1962,0,0,0,0,0,0
Guinea-Bissau,1963,0,0,0,0,0,0
Guinea-Bissau,1964,0,0,0,0,0,0
Guinea-Bissau,1965,0,0,0,0,0,0
Guinea-Bissau,1966,0,0,0,0,0,0
Guinea-Bissau,1967,0,0,0,0,0,0
Guinea-Bissau,1968,0,0,0,0,0,0
Guinea-Bissau,1969,0,0,0,0,0,0
Guinea-Bissau,1970,0,0,0,0,0,0
Guinea-Bissau,1971,0,0,0,0,0,0
Guinea-Bissau,1972,0,0,0,0,0,0
Guinea-Bissau,1973,0,0,0,0,0,0
Guinea-Bissau,1974,0,0,0,0,0,0
Guinea-Bissau,1975,0,0,0,0,0,0
Guinea-Bissau,1976,0,0,0,0,0,0
Guinea-Bissau,1977,0,0,0,0,0,0
Guinea-Bissau,1978,0,0,0,0,0,0
Guinea-Bissau,1979,0,0,0,0,0,0
Guinea-Bissau,1980,0,0,0,0,0,0
Guinea-Bissau,1981,0,0,0,0,0,0
Guinea-Bissau,1982,0,0,0,0,0,0
Guinea-Bissau,1983,0,0,0,0,0,0
Guinea-Bissau,1984,0,0,0,0,0,0
Guinea-Bissau,1985,0,0,0,0,0,0
Guinea-Bissau,1986,0,0,0,0,0,0
Guinea-Bissau,1987,0,0,0,0,0,0
Guinea-Bissau,1988,0,0,0,0,0,0
Guinea-Bissau,1989,0,0,0,0,0,0
Guinea-Bissau,1990,0,0,0,0,0,0
Guinea-Bissau,1991,0,0,0,0,0,0
Guinea-Bissau,1992,0,0,0,0,0,0
Guinea-Bissau,1993,0,0,0,0,0,0
Guinea-Bissau,1994,0,0,0,0,0,0
Guinea-Bissau,1995,0,0,0,0,0,0
Guinea-Bissau,1996,0,0,0,0,0,0
Guinea-Bissau,1997,0,0,0,0,0,0
Guinea-Bissau,1998,2,0,0,0,2,2
Guinea-Bissau,1999,2,0,0,0,2,3
Guinea-Bissau,2000,0,0,0,0,0,0
Guinea-Bissau,2001,0,0,0,0,0,0
Guinea-Bissau,2002,0,0,0,0,0,0
Guinea-Bissau,2003,0,0,0,0,0,0
Guinea-Bissau,2004,0,0,0,0,0,0
Guinea-Bissau,2005,0,0,0,0,0,0
Guinea-Bissau,2006,0,0,0,0,0,0
Guinea-Bissau,2007,0,0,0,0,0,0
Guinea-Bissau,2008,0,0,0,0,0,0
Guinea-Bissau,2009,0,0,0,0,0,0
Guinea-Bissau,2010,0,0,0,0,0,0
Guinea-Bissau,2011,0,0,0,0,0,0
Guinea-Bissau,2012,0,0,0,0,0,0
Guinea-Bissau,2013,0,0,0,0,0,0
Guinea-Bissau,2014,0,0,0,0,0,0
Guinea-Bissau,2015,0,0,0,0,0,0
Hungary,1956,2,0,0,0,2,4
Hungary,1957,0,0,0,0,0,0
Hungary,1958,0,0,0,0,0,0
Hungary,1959,0,0,0,0,0,0
Hungary,1960,0,0,0,0,0,0
Hungary,1961,0,0,0,0,0,0
Hungary,1962,0,0,0,0,0,0
Hungary,1963,0,0,0,0,0,0
Hungary,1964,0,0,0,0,0,0
Hungary,1965,0,0,0,0,0,0
Hungary,1966,0,0,0,0,0,0
Hungary,1967,0,0,0,0,0,0
Hungary,1968,0,0,0,0,0,0
Hungary,1969,0,0,0,0,0,0
Hungary,1970,0,0,0,0,0,0
Hungary,1971,0,0,0,0,0,0
Hungary,1972,0,0,0,0,0,0
Hungary,1973,0,0,0,0,0,0
Hungary,1974,0,0,0,0,0,0
Hungary,1975,0,0,0,0,0,0
Hungary,1976,0,0,0,0,0,0
Hungary,1977,0,0,0,0,0,0
Hungary,1978,0,0,0,0,0,0
Hungary,1979,0,0,0,0,0,0
Hungary,1980,0,0,0,0,0,0
Hungary,1981,0,0,0,0,0,0
Hungary,1982,0,0,0,0,0,0
Hungary,1983,0,0,0,0,0,0
Hungary,1984,0,0,0,0,0,0
Hungary,1985,0,0,0,0,0,0
Hungary,1986,0,0,0,0,0,0
Hungary,1987,0,0,0,0,0,0
Hungary,1988,0,0,0,0,0,0
Hungary,1989,0,0,0,0,0,0
Hungary,1990,0,0,0,0,0,0
Hungary,1991,0,0,0,0,0,0
Hungary,1992,0,0,0,0,0,0
Hungary,1993,0,0,0,0,0,0
Hungary,1994,0,0,0,0,0,0
Hungary,1995,0,0,0,0,0,0
Hungary,1996,0,0,0,0,0,0
Hungary,1997,0,0,0,0,0,0
Hungary,1998,0,0,0,0,0,0
Hungary,1999,0,0,0,0,0,0
Hungary,2000,0,0,0,0,0,0
Hungary,2001,0,0,0,0,0,0
Hungary,2002,0,0,0,0,0,0
Hungary,2003,0,0,0,0,0,0
Hungary,2004,0,0,0,0,0,0
Hungary,2005,0,0,0,0,0,0
Hungary,2006,0,0,0,0,0,0
Hungary,2007,0,0,0,0,0,0
Hungary,2008,0,0,0,0,0,0
Hungary,2009,0,0,0,0,0,0
Hungary,2010,0,0,0,0,0,0
Hungary,2011,0,0,0,0,0,0
Hungary,2012,0,0,0,0,0,0
Hungary,2013,0,0,0,0,0,0
Hungary,2014,0,0,0,0,0,0
Hungary,2015,0,0,0,0,0,0
India,1956,1,0,1,2,0,0
India,1957,1,0,1,2,0,0
India,1958,1,0,1,2,0,0
India,1959,0,0,0,0,0,0
India,1960,0,0,0,0,0,0
India,1961,0,0,0,0,0,0
India,1962,0,0,0,0,0,0
India,1963,0,0,0,0,0,0
India,1964,0,0,0,0,0,0
India,1965,0,0,0,0,0,0
India,1966,0,0,0,0,0,0
India,1967,1,0,1,4,0,0
India,1968,1,0,1,4,0,0
India,1969,1,0,1,4,0,0
India,1970,1,0,1,4,0,0
India,1971,1,0,1,4,0,0
India,1983,1,0,1,2,0,0
India,1984,1,0,2,2,0,0
India,1985,1,0,1,4,0,0
India,1986,1,0,1,4,0,0
India,1987,1,0,2,4,0,0
India,1988,1,0,2,4,0,0
India,1989,1,0,2,4,0,0
India,1990,1,0,2,4,0,0
India,1990,1,0,1,4,0,0
India,1991,1,0,2,4,0,0
India,1991,1,0,2,4,0,0
India,1992,1,0,1,3,0,0
India,1992,1,0,2,4,0,0
India,1993,1,0,1,2,0,0
India,1993,1,0,2,4,0,0
India,1994,1,0,2,4,0,0
India,1995,1,0,2,4,0,0
India,1996,1,0,2,4,0,0
India,1997,1,0,2,4,0,0
India,1998,1,0,2,4,0,0
India,1999,1,0,2,4,0,0
India,2000,1,0,2,4,0,0
India,2001,1,0,2,4,0,0
India,2001,2,0,0,0,1,2
India,2002,1,0,2,4,0,0
India,2002,2,0,0,0,1,2
India,2003,1,0,2,4,0,0
India,2003,2,0,0,0,1,3
India,2004,1,0,2,4,0,0
India,2004,2,0,0,0,1,3
India,2005,1,0,2,4,0,0
India,2005,2,0,0,0,1,4
India,2006,1,0,2,4,0,0
India,2006,2,0,0,0,1,4
India,2007,1,0,2,3,0,0
India,2007,2,0,0,0,1,4
India,2008,1,0,1,3,0,0
India,2008,2,0,0,0,1,4
India,2009,1,0,1,3,0,0
India,2009,2,0,0,0,1,4
India,2010,1,0,1,2,0,0
India,2010,2,0,0,0,2,4
India,2011,1,0,1,2,0,0
India,2011,2,0,0,0,1,3
India,2012,1,0,1,2,0,0
India,2012,2,0,0,0,1,3
India,2013,1,0,1,2,0,0
India,2013,2,0,0,0,1,3
India,2014,1,0,1,2,0,0
India,2014,2,0,0,0,1,3
India,2015,1,0,1,2,0,0
India,2015,2,0,0,0,1,3
Indonesia,1949,2,0,0,0,1,1
Indonesia,1950,2,0,0,0,1,2
Indonesia,1951,2,0,0,0,1,2
Indonesia,1952,2,0,0,0,1,3
Indonesia,1953,2,0,0,0,2,3
Indonesia,1954,2,0,0,0,2,3
Indonesia,1955,2,0,0,0,2,3
Indonesia,1956,2,0,0,0,1,2
Indonesia,1957,2,0,0,0,1,2
Indonesia,1958,2,0,0,0,1,2
Indonesia,1958,2,0,0,0,2,4
Indonesia,1959,2,0,0,0,1,2
Indonesia,1959,2,0,0,0,3,4
Indonesia,1960,2,0,0,0,1,2
Indonesia,1960,2,0,0,0,3,4
Indonesia,1961,2,0,0,0,1,1
Indonesia,1961,2,0,0,0,2,4
Indonesia,1962,0,0,0,0,0,0
Indonesia,1963,0,0,0,0,0,0
Indonesia,1964,0,0,0,0,0,0
Indonesia,1965,4,5,0,0,0,0
Indonesia,1966,4,4.5,0,0,0,0
Indonesia,1967,1,0,2,3,0,0
Indonesia,1968,1,0,3,3,0,0
Indonesia,1969,1,0,2,2,0,0
Indonesia,1970,1,0,1,1,0,0
Indonesia,1971,1,0,1,1,0,0
Indonesia,1972,0,0,0,0,0,0
Indonesia,1973,0,0,0,0,0,0
Indonesia,1974,0,0,0,0,0,0
Indonesia,1975,4,3.5,0,0,0,0
Indonesia,1975,1,0,1,2,0,0
Indonesia,1976,4,3.5,0,0,0,0
Indonesia,1976,1,0,2,2,0,0
Indonesia,1977,4,3,0,0,0,0
Indonesia,1977,1,0,2,2,0,0
Indonesia,1978,4,3,0,0,0,0
Indonesia,1978,1,0,2,1,0,0
Indonesia,1979,4,2.5,0,0,0,0
Indonesia,1979,1,0,1,1,0,0
Indonesia,1980,4,2.5,0,0,0,0
Indonesia,1980,1,0,1,1,0,0
Indonesia,1981,4,2,0,0,0,0
Indonesia,1981,1,0,1,1,0,0
Indonesia,1981,1,0,2,2,0,0
Indonesia,1982,4,2,0,0,0,0
Indonesia,1982,1,0,1,1,0,0
Indonesia,1982,1,0,2,2,0,0
Indonesia,1983,4,2,0,0,0,0
Indonesia,1983,1,0,1,1,0,0
Indonesia,1983,1,0,1,2,0,0
Indonesia,1984,4,1.5,0,0,0,0
Indonesia,1984,1,0,1,1,0,0
Indonesia,1984,1,0,1,2,0,0
Indonesia,1985,4,1,0,0,0,0
Indonesia,1985,1,0,1,1,0,0
Indonesia,1986,4,0.5,0,0,0,0
Indonesia,1986,1,0,1,1,0,0
Indonesia,1987,4,1.5,0,0,0,0
Indonesia,1987,1,0,1,1,0,0
Indonesia,1988,4,0,0,0,0,0
Indonesia,1988,1,0,1,1,0,0
Indonesia,1989,4,0.5,0,0,0,0
Indonesia,1989,1,0,1,1,0,0
Indonesia,1990,4,1.5,0,0,0,0
Indonesia,1990,1,0,2,2,0,0
Indonesia,1991,4,0,0,0,0,0
Indonesia,1991,1,0,0,2,0,0
Indonesia,1992,4,0.5,0,0,0,0
Indonesia,1993,0,0,0,0,0,0
Indonesia,1994,0,0,0,0,0,0
Indonesia,1995,0,0,0,0,0,0
Indonesia,1996,0,0,0,0,0,0
Indonesia,1997,1,0,1,2,0,0
Indonesia,1998,1,0,1,2,0,0
Indonesia,1998,1,0,1,1,0,0
Indonesia,1998,2,0,0,0,1,4
Indonesia,1999,1,0,2,4,0,0
Indonesia,1999,1,0,1,1,0,0
Indonesia,1999,2,0,0,0,1,4
Indonesia,2000,1,0,1,2,0,0
Indonesia,2001,1,0,2,2,0,0
Indonesia,2002,1,0,1,2,0,0
Indonesia,2003,1,0,1,2,0,0
Indonesia,2004,1,0,1,2,0,0
Indonesia,2005,1,0,1,2,0,0
Indonesia,2006,0,0,0,0,0,0
Indonesia,2007,0,0,0,0,0,0
Indonesia,2008,0,0,0,0,0,0
Indonesia,2009,0,0,0,0,0,0
Indonesia,2010,0,0,0,0,0,0
Indonesia,2011,0,0,0,0,0,0
Indonesia,2012,0,0,0,0,0,0
Indonesia,2013,0,0,0,0,0,0
Indonesia,2014,0,0,0,0,0,0
Indonesia,2015,0,0,0,0,0,0
Iran,1955,0,0,0,0,0,0
Iran,1956,0,0,0,0,0,0
Iran,1957,0,0,0,0,0,0
Iran,1958,0,0,0,0,0,0
Iran,1959,0,0,0,0,0,0
Iran,1960,0,0,0,0,0,0
Iran,1961,0,0,0,0,0,0
Iran,1962,0,0,0,0,0,0
Iran,1963,0,0,0,0,0,0
Iran,1964,0,0,0,0,0,0
Iran,1965,0,0,0,0,0,0
Iran,1966,0,0,0,0,0,0
Iran,1967,0,0,0,0,0,0
Iran,1968,0,0,0,0,0,0
Iran,1969,0,0,0,0,0,0
Iran,1970,0,0,0,0,0,0
Iran,1971,0,0,0,0,0,0
Iran,1972,0,0,0,0,0,0
Iran,1973,0,0,0,0,0,0
Iran,1974,0,0,0,0,0,0
Iran,1975,0,0,0,0,0,0
Iran,1976,0,0,0,0,0,0
Iran,1977,2,0,0,0,0,2
Iran,1978,2,0,0,0,3,4
Iran,1979,1,0,2,4,0,0
Iran,1979,2,0,0,0,2,4
Iran,1980,1,0,2,4,0,0
Iran,1981,4,1.5,0,0,0,0
Iran,1981,1,0,2,4,0,0
Iran,1981,2,0,0,0,1,4
Iran,1982,4,0.5,0,0,0,0
Iran,1982,1,0,2,4,0,0
Iran,1982,2,0,0,0,1,4
Iran,1983,4,0.5,0,0,0,0
Iran,1983,1,0,2,4,0,0
Iran,1983,2,0,0,0,0,3
Iran,1984,4,0.5,0,0,0,0
Iran,1984,1,0,2,4,0,0
Iran,1985,4,0.5,0,0,0,0
Iran,1985,1,0,1,3,0,0
Iran,1986,4,0.5,0,0,0,0
Iran,1987,4,0,0,0,0,0
Iran,1988,4,1.5,0,0,0,0
Iran,1989,4,1,0,0,0,0
Iran,1990,4,1,0,0,0,0
Iran,1991,4,0.5,0,0,0,0
Iran,1992,4,0.5,0,0,0,0
Iran,1993,0,0,0,0,0,0
Iran,1994,0,0,0,0,0,0
Iran,1995,0,0,0,0,0,0
Iran,1996,0,0,0,0,0,0
Iran,1997,0,0,0,0,0,0
Iran,1998,0,0,0,0,0,0
Iran,1999,0,0,0,0,0,0
Iran,2000,0,0,0,0,0,0
Iran,2001,0,0,0,0,0,0
Iran,2002,0,0,0,0,0,0
Iran,2003,0,0,0,0,0,0
Iran,2004,0,0,0,0,0,0
Iran,2005,0,0,0,0,0,0
Iran,2006,0,0,0,0,0,0
Iran,2007,0,0,0,0,0,0
Iran,2008,0,0,0,0,0,0
Iran,2009,0,0,0,0,0,0
Iran,2010,0,0,0,0,0,0
Iran,2011,0,0,0,0,0,0
Iran,2012,0,0,0,0,0,0
Iran,2013,0,0,0,0,0,0
Iran,2014,0,0,0,0,0,0
Iran,2015,0,0,0,0,0,0
Iraq,1959,2,0,0,0,2,2
Iraq,1961,1,0,1,2,0,0
Iraq,1962,1,0,1,3,0,0
Iraq,1963,4,1.5,0,0,0,0
Iraq,1963,1,0,2,4,0,0
Iraq,1964,4,1.5,0,0,0,0
Iraq,1964,1,0,2,4,0,0
Iraq,1965,4,1.5,0,0,0,0
Iraq,1965,1,0,2,4,0,0
Iraq,1966,4,1.5,0,0,0,0
Iraq,1966,1,0,2,4,0,0
Iraq,1967,4,0,0,0,0,0
Iraq,1967,1,0,2,4,0,0
Iraq,1968,4,1,0,0,0,0
Iraq,1968,1,0,2,4,0,0
Iraq,1969,4,1.5,0,0,0,0
Iraq,1969,1,0,2,4,0,0
Iraq,1970,4,0,0,0,0,0
Iraq,1970,1,0,2,4,0,0
Iraq,1971,4,0,0,0,0,0
Iraq,1972,4,0.5,0,0,0,0
Iraq,1973,4,0.5,0,0,0,0
Iraq,1974,4,2.5,0,0,0,0
Iraq,1974,1,0,3,4,0,0
Iraq,1975,4,2.5,0,0,0,0
Iraq,1975,1,0,2,4,0,0
Iraq,1976,0,0,0,0,0,0
Iraq,1977,0,0,0,0,0,0
Iraq,1978,0,0,0,0,0,0
Iraq,1979,0,0,0,0,0,0
Iraq,1980,1,0,1,4,0,0
Iraq,1981,1,0,1,4,0,0
Iraq,1982,1,0,1,4,0,0
Iraq,1983,1,0,1,4,0,0
Iraq,1984,1,0,1,4,0,0
Iraq,1985,1,0,1,4,0,0
Iraq,1986,1,0,1,4,0,0
Iraq,1987,1,0,2,4,0,0
Iraq,1988,4,4,0,0,0,0
Iraq,1988,1,0,2,4,0,0
Iraq,1989,4,4,0,0,0,0
Iraq,1990,4,4,0,0,0,0
Iraq,1991,4,3.5,0,0,0,0
Iraq,1991,1,0,2,4,0,0
Iraq,1992,1,0,1,4,0,0
Iraq,1993,1,0,1,4,0,0
Iraq,1994,1,0,0,4,0,0
Iraq,1995,1,0,0,4,0,0
Iraq,1996,1,0,2,4,0,0
Iraq,1997,1,0,1,4,0,0
Iraq,1998,1,0,1,4,0,0
Iraq,1999,0,0,0,0,0,0
Iraq,2000,0,0,0,0,0,0
Iraq,2001,0,0,0,0,0,0
Iraq,2002,0,0,0,0,0,0
Iraq,2003,1,0,1,2,0,0
Iraq,2004,1,0,2,3,0,0
Iraq,2005,1,0,4,4,0,0
Iraq,2006,1,0,4,4,0,0
Iraq,2007,1,0,4,4,0,0
Iraq,2008,1,0,4,3,0,0
Iraq,2009,1,0,4,3,0,0
Iraq,2010,1,0,3,3,0,0
Iraq,2011,1,0,3,3,0,0
Iraq,2012,1,0,2,3,0,0
Iraq,2013,1,0,3,4,0,0
Iraq,2014,4,1,0,0,0,0
Iraq,2014,1,0,4,4,0,0
Iraq,2015,4,1.5,0,0,0,0
Iraq,2015,1,0,4,4,0,0
Israel,1955,0,0,0,0,0,0
Israel,1956,0,0,0,0,0,0
Israel,1957,0,0,0,0,0,0
Israel,1958,0,0,0,0,0,0
Israel,1959,0,0,0,0,0,0
Israel,1960,0,0,0,0,0,0
Israel,1961,0,0,0,0,0,0
Israel,1962,0,0,0,0,0,0
Israel,1963,0,0,0,0,0,0
Israel,1964,0,0,0,0,0,0
Israel,1965,0,0,0,0,0,0
Israel,1966,0,0,0,0,0,0
Israel,1967,0,0,0,0,0,0
Israel,1968,0,0,0,0,0,0
Israel,1969,0,0,0,0,0,0
Israel,1970,0,0,0,0,0,0
Israel,1971,0,0,0,0,0,0
Israel,1972,0,0,0,0,0,0
Israel,1973,0,0,0,0,0,0
Israel,1974,0,0,0,0,0,0
Israel,1975,0,0,0,0,0,0
Israel,1976,0,0,0,0,0,0
Israel,1977,0,0,0,0,0,0
Israel,1978,0,0,0,0,0,0
Israel,1979,0,0,0,0,0,0
Israel,1980,0,0,0,0,0,0
Israel,1981,0,0,0,0,0,0
Israel,1982,0,0,0,0,0,0
Israel,1983,0,0,0,0,0,0
Israel,1984,0,0,0,0,0,0
Israel,1985,0,0,0,0,0,0
Israel,1986,0,0,0,0,0,0
Israel,1987,1,0,1,4,0,0
Israel,1988,1,0,1,4,0,0
Israel,1989,1,0,1,4,0,0
Israel,1990,1,0,1,4,0,0
Israel,1991,1,0,0,4,0,0
Israel,1992,1,0,1,4,0,0
Israel,1993,1,0,1,4,0,0
Israel,1994,1,0,1,4,0,0
Israel,1995,1,0,1,3,0,0
Israel,1996,1,0,1,4,0,0
Israel,1997,1,0,1,4,0,0
Israel,1998,1,0,1,4,0,0
Israel,1999,1,0,0,4,0,0
Israel,2000,1,0,1,4,0,0
Israel,2001,1,0,1,4,0,0
Israel,2002,1,0,2,4,0,0
Israel,2003,1,0,2,4,0,0
Israel,2004,1,0,2,4,0,0
Israel,2005,1,0,1,4,0,0
Israel,2006,1,0,1,4,0,0
Israel,2007,1,0,1,4,0,0
Israel,2008,1,0,1,4,0,0
Israel,2009,1,0,2,3,0,0
Israel,2010,1,0,0,3,0,0
Israel,2011,1,0,1,3,0,0
Israel,2012,1,0,1,3,0,0
Israel,2013,1,0,0,3,0,0
Israel,2014,1,0,2,3,0,0
Israel,2015,1,0,1,3,0,0
Jordan,1955,0,0,0,0,0,0
Jordan,1956,0,0,0,0,0,0
Jordan,1957,0,0,0,0,0,0
Jordan,1958,0,0,0,0,0,0
Jordan,1959,0,0,0,0,0,0
Jordan,1960,0,0,0,0,0,0
Jordan,1961,0,0,0,0,0,0
Jordan,1962,0,0,0,0,0,0
Jordan,1963,0,0,0,0,0,0
Jordan,1964,0,0,0,0,0,0
Jordan,1965,0,0,0,0,0,0
Jordan,1966,0,0,0,0,0,0
Jordan,1967,0,0,0,0,0,0
Jordan,1968,0,0,0,0,0,0
Jordan,1969,0,0,0,0,0,0
Jordan,1970,2,0,0,0,2,4
Jordan,1971,2,0,0,0,1,4
Jordan,1972,0,0,0,0,0,0
Jordan,1973,0,0,0,0,0,0
Jordan,1974,0,0,0,0,0,0
Jordan,1975,0,0,0,0,0,0
Jordan,1976,0,0,0,0,0,0
Jordan,1977,0,0,0,0,0,0
Jordan,1978,0,0,0,0,0,0
Jordan,1979,0,0,0,0,0,0
Jordan,1980,0,0,0,0,0,0
Jordan,1981,0,0,0,0,0,0
Jordan,1982,0,0,0,0,0,0
Jordan,1983,0,0,0,0,0,0
Jordan,1984,0,0,0,0,0,0
Jordan,1985,0,0,0,0,0,0
Jordan,1986,0,0,0,0,0,0
Jordan,1987,0,0,0,0,0,0
Jordan,1988,0,0,0,0,0,0
Jordan,1989,0,0,0,0,0,0
Jordan,1990,0,0,0,0,0,0
Jordan,1991,0,0,0,0,0,0
Jordan,1992,0,0,0,0,0,0
Jordan,1993,0,0,0,0,0,0
Jordan,1994,0,0,0,0,0,0
Jordan,1995,0,0,0,0,0,0
Jordan,1996,0,0,0,0,0,0
Jordan,1997,0,0,0,0,0,0
Jordan,1998,0,0,0,0,0,0
Jordan,1999,0,0,0,0,0,0
Jordan,2000,0,0,0,0,0,0
Jordan,2001,0,0,0,0,0,0
Jordan,2002,0,0,0,0,0,0
Jordan,2003,0,0,0,0,0,0
Jordan,2004,0,0,0,0,0,0
Jordan,2005,0,0,0,0,0,0
Jordan,2006,0,0,0,0,0,0
Jordan,2007,0,0,0,0,0,0
Jordan,2008,0,0,0,0,0,0
Jordan,2009,0,0,0,0,0,0
Jordan,2010,0,0,0,0,0,0
Jordan,2011,0,0,0,0,0,0
Jordan,2012,0,0,0,0,0,0
Jordan,2013,0,0,0,0,0,0
Jordan,2014,0,0,0,0,0,0
Jordan,2015,0,0,0,0,0,0
Kenya,1955,0,0,0,0,0,0
Kenya,1956,0,0,0,0,0,0
Kenya,1957,0,0,0,0,0,0
Kenya,1958,0,0,0,0,0,0
Kenya,1959,0,0,0,0,0,0
Kenya,1960,0,0,0,0,0,0
Kenya,1961,0,0,0,0,0,0
Kenya,1962,0,0,0,0,0,0
Kenya,1963,0,0,0,0,0,0
Kenya,1964,1,0,1,1,0,0
Kenya,1965,1,0,1,1,0,0
Kenya,1966,1,0,1,1,0,0
Kenya,1967,0,0,0,0,0,0
Kenya,1968,0,0,0,0,0,0
Kenya,1969,0,0,0,0,0,0
Kenya,1970,0,0,0,0,0,0
Kenya,1971,0,0,0,0,0,0
Kenya,1972,0,0,0,0,0,0
Kenya,1973,0,0,0,0,0,0
Kenya,1974,0,0,0,0,0,0
Kenya,1975,0,0,0,0,0,0
Kenya,1976,0,0,0,0,0,0
Kenya,1977,0,0,0,0,0,0
Kenya,1978,0,0,0,0,0,0
Kenya,1979,0,0,0,0,0,0
Kenya,1980,0,0,0,0,0,0
Kenya,1981,0,0,0,0,0,0
Kenya,1982,0,0,0,0,0,0
Kenya,1983,0,0,0,0,0,0
Kenya,1984,0,0,0,0,0,0
Kenya,1985,0,0,0,0,0,0
Kenya,1986,0,0,0,0,0,0
Kenya,1987,0,0,0,0,0,0
Kenya,1988,0,0,0,0,0,0
Kenya,1989,0,0,0,0,0,0
Kenya,1990,0,0,0,0,0,0
Kenya,1991,1,0,1,2,0,0
Kenya,1992,1,0,1,2,0,0
Kenya,1993,1,0,1,2,0,0
Kenya,1994,0,0,0,0,0,0
Kenya,1995,0,0,0,0,0,0
Kenya,1996,0,0,0,0,0,0
Kenya,1997,0,0,0,0,0,0
Kenya,1998,0,0,0,0,0,0
Kenya,1999,0,0,0,0,0,0
Kenya,2000,0,0,0,0,0,0
Kenya,2001,0,0,0,0,0,0
Kenya,2002,0,0,0,0,0,0
Kenya,2003,0,0,0,0,0,0
Kenya,2004,0,0,0,0,0,0
Kenya,2005,0,0,0,0,0,0
Kenya,2006,0,0,0,0,0,0
Kenya,2007,0,0,0,0,0,0
Kenya,2008,0,0,0,0,0,0
Kenya,2009,0,0,0,0,0,0
Kenya,2010,0,0,0,0,0,0
Kenya,2011,0,0,0,0,0,0
Kenya,2012,0,0,0,0,0,0
Kenya,2013,0,0,0,0,0,0
Kenya,2014,0,0,0,0,0,0
Kenya,2015,0,0,0,0,0,0
Laos,1955,0,0,0,0,0,0
Laos,1956,0,0,0,0,0,0
Laos,1957,0,0,0,0,0,0
Laos,1958,0,0,0,0,0,0
Laos,1959,0,0,0,0,0,0
Laos,1960,2,0,0,0,2,4
Laos,1961,1,0,1,2,0,0
Laos,1961,2,0,0,0,2,4
Laos,1962,1,0,1,2,0,0
Laos,1962,2,0,0,0,0,4
Laos,1963,1,0,1,3,0,0
Laos,1963,2,0,0,0,9,4
Laos,1964,1,0,1,3,0,0
Laos,1964,2,0,0,0,9,4
Laos,1965,1,0,1,4,0,0
Laos,1965,2,0,0,0,9,4
Laos,1966,1,0,1,4,0,0
Laos,1966,2,0,0,0,9,4
Laos,1967,1,0,1,4,0,0
Laos,1967,2,0,0,0,9,4
Laos,1968,1,0,1,4,0,0
Laos,1968,2,0,0,0,9,4
Laos,1969,1,0,1,4,0,0
Laos,1969,2,0,0,0,9,4
Laos,1970,1,0,1,3,0,0
Laos,1970,2,0,0,0,9,4
Laos,1971,1,0,1,3,0,0
Laos,1971,2,0,0,0,9,4
Laos,1972,1,0,1,3,0,0
Laos,1972,2,0,0,0,9,4
Laos,1973,1,0,1,3,0,0
Laos,1973,2,0,0,0,9,4
Laos,1974,1,0,0,0,0,0
Laos,1974,2,0,0,0,9,4
Laos,1975,1,0,1,3,0,0
Laos,1975,2,0,0,0,9,4
Laos,1976,1,0,2,4,0,0
Laos,1976,2,0,0,0,9,4
Laos,1977,1,0,2,4,0,0
Laos,1977,2,0,0,0,9,4
Laos,1978,1,0,2,3,0,0
Laos,1978,2,0,0,0,9,4
Laos,1979,1,0,2,2,0,0
Laos,1979,2,0,0,0,9,4
Laos,1980,0,0,0,0,0,0
Laos,1981,0,0,0,0,0,0
Laos,1982,0,0,0,0,0,0
Laos,1983,0,0,0,0,0,0
Laos,1984,0,0,0,0,0,0
Laos,1985,0,0,0,0,0,0
Laos,1986,0,0,0,0,0,0
Laos,1987,0,0,0,0,0,0
Laos,1988,0,0,0,0,0,0
Laos,1989,0,0,0,0,0,0
Laos,1990,0,0,0,0,0,0
Laos,1991,0,0,0,0,0,0
Laos,1992,0,0,0,0,0,0
Laos,1993,0,0,0,0,0,0
Laos,1994,0,0,0,0,0,0
Laos,1995,0,0,0,0,0,0
Laos,1996,0,0,0,0,0,0
Laos,1997,0,0,0,0,0,0
Laos,1998,0,0,0,0,0,0
Laos,1999,0,0,0,0,0,0
Laos,2000,0,0,0,0,0,0
Laos,2001,0,0,0,0,0,0
Laos,2002,0,0,0,0,0,0
Laos,2003,0,0,0,0,0,0
Laos,2004,0,0,0,0,0,0
Laos,2005,0,0,0,0,0,0
Laos,2006,0,0,0,0,0,0
Laos,2007,0,0,0,0,0,0
Laos,2008,0,0,0,0,0,0
Laos,2009,0,0,0,0,0,0
Laos,2010,0,0,0,0,0,0
Laos,2011,0,0,0,0,0,0
Laos,2012,0,0,0,0,0,0
Laos,2013,0,0,0,0,0,0
Laos,2014,0,0,0,0,0,0
Laos,2015,0,0,0,0,0,0
Lebanon,1955,0,0,0,0,0,0
Lebanon,1956,0,0,0,0,0,0
Lebanon,1957,0,0,0,0,0,0
Lebanon,1958,2,0,0,0,2,4
Lebanon,1959,0,0,0,0,0,0
Lebanon,1960,0,0,0,0,0,0
Lebanon,1961,0,0,0,0,0,0
Lebanon,1962,0,0,0,0,0,0
